time,AI,BI,AJ,BJ,OH0,OH1,OH2
4.99980989e-01,5.00000000e-01,5.00003700e-01,1.33490305e-03,5.01765162e-01,1.25807331e-03,6.40240927e-04,5.01767650e-01
4.99999992e-01,4.99985428e-01,1.25807346e-03,5.00000000e-01,5.00002709e-01,9.73354304e-07,1.24454673e-03,6.33813237e-04
3.47571004e-01,4.99999992e-01,5.00000000e-01,4.99980979e-01,1.24454688e-03,5.01721354e-01,9.04887521e-07,1.21394904e-03
4.99999999e-01,3.69646384e-01,4.99967596e-01,4.99999992e-01,5.00000000e-01,5.82921867e-04,5.01625830e-01,7.81588201e-07
4.94111870e-01,4.99999999e-01,4.99999992e-01,3.99687096e-01,4.99944941e-01,1.04089771e-03,5.41254112e-04,5.01483555e-01
1.14451741e-08,4.94343492e-01,4.13411702e-01,4.99999999e-01,4.99999992e-01,2.59357475e-13,9.56667618e-04,4.98945736e-04
4.88585533e-02,1.02694549e-08,4.99999999e-01,4.94601209e-01,4.20062333e-01,5.19643156e-07,3.25401556e-13,8.26887117e-04
4.51011736e-14,3.67074201e-02,4.95217964e-01,8.07823096e-09,4.99999999e-01,4.82252001e-14,5.31859572e-07,9.80858908e-14
4.99915460e-01,4.51013386e-14,6.21572371e-09,2.73233440e-02,4.95922554e-01,3.46893886e-04,7.10075864e-14,5.61045566e-07
1.75634809e-13,4.99918014e-01,2.02701200e-02,4.51014713e-14,4.72138902e-09,8.46091081e-10,2.99695180e-04,-2.78159394e-14
-9.72508823e-07,-3.34261183e-13,4.51017050e-14,4.99922077e-01,1.10729521e-02,2.75549546e-03,6.66995289e-10,2.28102882e-04
4.51003839e-14,-2.66641205e-06,4.99928064e-01,-9.63893490e-13,4.51020298e-14,-5.92950154e-13,2.59980287e-03,6.37350711e-10
4.99909326e-01,4.51010213e-14,9.62090481e-13,4.37874273e-07,4.99933132e-01,2.86990827e-01,1.79985813e-13,2.53355764e-03
4.51058593e-14,4.99922669e-01,-2.05715433e-06,4.51016993e-14,-1.64640768e-12,-3.19452307e-11,3.77735260e-01,2.95186695e-13
4.99998837e-01,4.51059826e-14,4.51022656e-14,4.99931617e-01,1.14076042e-06,2.07961060e-06,3.12538978e-11,4.37465863e-01
2.94409656e-07,4.99998319e-01,4.99936732e-01,4.51059683e-14,4.51024830e-14,2.85804238e-13,-5.86196345e-06,-3.31949488e-11
5.00046325e-01,2.77880069e-07,4.51059350e-14,4.99997985e-01,4.99940521e-01,2.72201928e-07,-8.31035128e-14,4.44755982e-06
5.99015952e-05,5.00028422e-01,4.99999108e-01,2.72202133e-07,4.51060146e-14,1.43978963e-11,2.63311075e-07,2.73666370e-13
1.17289550e-04,5.89789222e-05,2.63311043e-07,5.00031477e-01,4.99999595e-01,5.64224273e-05,1.39557454e-11,2.46026636e-07
2.46026845e-07,1.13207136e-04,5.00050890e-01,5.64224548e-05,2.46026845e-07,-1.04287388e-12,5.38091390e-05,1.31303710e-11
5.00062442e-01,2.32908683e-07,5.38091655e-05,1.06892115e-04,5.00062442e-01,-6.11335419e-06,9.95964992e-13,4.56661634e-05
4.56661745e-05,5.00063646e-01,9.14996008e-05,2.17765349e-07,4.56661855e-05,-2.85654895e-13,3.11722935e-06,-1.03493741e-12
8.00024569e-05,4.03057256e-05,2.09689257e-07,5.00056261e-01,8.00024475e-05,5.00002880e-01,3.66946830e-13,-3.04196053e-06
1.47227139e-13,6.38514601e-05,5.00045633e-01,3.18018136e-05,1.99947818e-07,-1.57273430e-06,4.99995686e-01,-2.68074889e-13
1.94685422e-07,-4.25902003e-14,2.69073784e-05,5.33356001e-05,5.00037550e-01,4.99999213e-01,1.82637807e-06,5.00001946e-01
-2.71932533e-14,1.89571316e-07,3.98072302e-05,1.41933879e-13,1.97522033e-05,0.00000000e+00,5.00000162e-01,-1.47748603e-06
1.34509642e-05,2.71548248e-14,-4.70838837e-14,1.85810692e-07,2.65030929e-05,5.00000000e-01,0.00000000e+00,4.99999245e-01
-4.75345091e-12,1.00814569e-05,1.85225426e-07,-2.69386109e-14,1.39714792e-13,0.00000000e+00,5.00000000e-01,1.65944066e-02
6.21951885e-05,3.54225099e-10,-1.08806545e-14,5.95148988e-06,3.57416964e-03,0.00000000e+00,0.00000000e+00,5.00000000e-01
2.18900304e-11,1.15114638e-04,9.79281944e-06,4.07304352e-10,2.22290742e-14,5.00042166e-09,0.00000000e+00,0.00000000e+00
5.00015670e-01,2.25290240e-11,4.47198546e-10,1.68807955e-04,1.65896856e-05,4.07000000e+02,5.00067738e-09,0.00000000e+00
6.85464889e-10,5.00025852e-01,2.77076064e-04,2.22541782e-11,4.93339512e-10,5.04321874e-01,4.08000000e+02,5.00093309e-09
1.23305826e-03,7.46068836e-10,2.16124713e-11,5.00036332e-01,3.83122936e-04,2.15372449e-04,5.06086386e-01,4.09000000e+02
2.87657347e-09,1.39160480e-03,5.00056229e-01,7.97957306e-10,1.99158053e-11,1.67536107e-05,2.51540613e-04,5.09687391e-01
1.19982992e-02,2.91243306e-09,8.35821806e-10,1.44438253e-03,5.00074269e-01,5.00000000e-01,1.51503014e-05,2.69249376e-04
3.33900518e-11,1.31454878e-02,1.41277291e-03,3.17029314e-09,8.06568140e-10,-3.61286728e-05,5.00000000e-01,1.26425139e-05
1.10966512e-04,2.64003957e-11,4.83878520e-09,2.05795902e-02,6.99293289e-04,-2.98223875e-08,-3.91217973e-05,5.00000000e-01
-2.01404336e-11,2.49921762e-06,3.58595887e-02,1.13233941e-11,7.99890855e-09,-6.12191624e-08,8.35894389e-09,-4.06158818e-05
5.88641690e-04,-3.55239137e-11,-5.20455240e-11,-3.83519827e-05,3.46028071e-02,-6.70160461e-08,-4.78744448e-06,-4.54366610e-08
-5.09226674e-12,4.98134339e-04,-5.83024214e-05,-3.24851176e-11,-2.67489288e-11,5.38523746e-01,-6.52113743e-08,-4.46685062e-06
5.00013176e-01,-4.33017877e-12,-2.58528453e-11,3.17045368e-04,-9.51078448e-05,6.34023856e-01,5.33390773e-01,-5.48438353e-08
-2.79721221e-03,4.99975415e-01,-3.94781169e-05,-3.77206309e-12,-1.59909945e-11,3.15689477e-02,6.28487851e-01,5.24969292e-01
4.99469309e-01,-3.11257164e-03,-2.92292215e-12,4.99938392e-01,-3.90448490e-04,1.40763909e-01,3.14990666e-02,6.23091062e-01
5.00000000e-01,4.98922741e-01,4.99872233e-01,-3.40226293e-03,-2.11699071e-12,4.99997915e-01,1.40747225e-01,3.22925033e-02
5.00000000e-01,5.00000000e-01,-3.50740792e-03,4.98467404e-01,4.99816722e-01,-3.13082701e-04,5.00001965e-01,1.40730551e-01
0.00000000e+00,5.00000000e-01,4.97777866e-01,5.00000000e-01,-3.65670383e-03,-2.56748003e-03,-3.26513158e-04,5.00004717e-01
0.00000000e+00,0.00000000e+00,5.00000000e-01,5.00000000e-01,4.97324025e-01,4.99676298e-01,-3.34110411e-03,-3.13126926e-04
5.01103245e-09,0.00000000e+00,5.00000000e-01,0.00000000e+00,5.00000000e-01,-1.32868528e-04,4.99639965e-01,-3.97594797e-03
4.24000000e+02,5.01356266e-09,0.00000000e+00,0.00000000e+00,5.00000000e-01,4.95519862e-01,-9.64934117e-05,4.99598732e-01
3.89347911e-01,4.25000000e+02,0.00000000e+00,5.01400638e-09,0.00000000e+00,4.99727386e-01,4.95553596e-01,-8.99870907e-05
-4.52623983e-04,3.83270344e-01,5.01445011e-09,4.26000000e+02,0.00000000e+00,4.96772359e-01,4.99724490e-01,4.95579498e-01
-5.39034954e-06,-4.41549338e-04,4.27000000e+02,3.77198585e-01,5.01533756e-09,1.69791830e-01,4.96752696e-01,4.99716571e-01
5.00000000e-01,-5.89395667e-06,3.65088122e-01,-4.27364168e-04,4.28000000e+02,1.68029018e-06,1.39614318e-01,4.96736260e-01
-3.70266634e-06,5.00000000e-01,-4.22870111e-04,-6.49451407e-06,3.52988284e-01,4.94329997e-01,1.43993435e-06,1.11196284e-01
-2.27150281e-09,-3.56058766e-06,-6.70163746e-06,5.00000000e-01,-4.28030978e-04,5.00000499e-01,4.95267197e-01,1.13903350e-06
-1.69900114e-06,-3.35251934e-09,5.00000000e-01,-3.25196715e-06,-6.37258814e-06,-8.22847205e-03,4.99998268e-01,4.96030844e-01
-5.52519263e-09,-1.68578774e-06,-2.83297370e-06,-4.66597380e-09,5.00000000e-01,5.00000000e-01,-9.49631085e-03,4.99995491e-01
3.32532632e-01,-7.14902938e-09,-6.20812165e-09,-1.66398333e-06,-2.42368548e-06,-3.51009205e-05,5.00000000e-01,-1.10610412e-02
4.93774033e-01,3.24234067e-01,-1.63916688e-06,-9.08816435e-09,-8.12101712e-09,5.00000000e-01,-3.24162137e-05,5.00000000e-01
5.96525865e-02,4.95709092e-01,-1.10909511e-08,3.16544518e-01,-1.60340364e-06,1.73572915e-02,5.00000000e-01,-3.02200023e-05
1.40333113e-01,6.00042000e-02,3.09495665e-01,4.97021781e-01,-1.35724191e-08,5.00000000e-01,8.38921191e-03,5.00000000e-01
4.99999363e-01,1.40287084e-01,4.98582419e-01,6.04750946e-02,2.97331675e-01,-1.19950042e-05,5.00000000e-01,3.99998992e-03
-5.85672323e-04,4.99997072e-01,6.06749555e-02,1.40241127e-01,4.99314846e-01,4.99999999e-01,-1.34998856e-05,5.00000000e-01
-1.24678855e-02,-7.42300333e-04,1.40195240e-01,4.99997859e-01,6.06316558e-02,4.96596224e-01,4.99999999e-01,-1.42904989e-05
4.99438862e-01,-1.24090699e-02,4.99998624e-01,-9.03751893e-04,1.40149420e-01,5.00000000e-01,4.96456630e-01,4.99999999e-01
2.47587520e-05,4.99612928e-01,-1.04012561e-03,-1.13028519e-02,5.00000538e-01,4.99954134e-01,5.00000000e-01,4.96313499e-01
4.77207775e-01,5.29228667e-05,-8.91612413e-03,4.99892833e-01,-1.12271575e-03,5.00000000e-01,4.99970989e-01,5.00000000e-01
5.00543639e-01,4.71864223e-01,5.00272680e-01,8.18495689e-05,-5.18215574e-03,2.56276530e-01,5.00000000e-01,4.99990804e-01
4.97947329e-01,5.00904596e-01,1.06457293e-04,4.66722580e-01,5.00734866e-01,5.00000000e-01,2.53107441e-01,5.00000000e-01
-5.35101815e-04,4.98319473e-01,4.62007143e-01,5.01281348e-01,1.24568151e-04,1.39876108e-01,5.00000000e-01,2.50232113e-01
5.88954386e-06,-5.19834052e-04,5.01658521e-01,4.98645403e-01,4.57828549e-01,2.47603737e-01,1.39830858e-01,5.00000000e-01
4.97268627e-01,9.44940261e-06,4.98920500e-01,-4.75161402e-04,5.02023915e-01,3.70440718e-02,2.45185926e-01,1.39785698e-01
5.00054096e-01,4.97632478e-01,-4.17044939e-04,1.22209326e-05,4.99146945e-01,1.39740630e-01,3.04502436e-02,2.42949719e-01
-1.01437284e-01,5.00060002e-01,1.40121818e-05,4.97984145e-01,-3.55775556e-04,4.48923392e-06,1.39650767e-01,2.08379907e-02
5.00000000e-01,-1.05008219e-01,4.98596910e-01,5.00053751e-01,1.52623386e-05,5.00000000e-01,1.01172953e-03,1.39472090e-01
8.79187598e-05,5.00000000e-01,5.00068836e-01,-1.08454412e-01,4.99409539e-01,5.00011492e-01,5.00000000e-01,1.62583159e-03
5.00000000e-01,5.61117714e-05,-1.09339127e-01,5.00000000e-01,5.00038609e-01,5.00000000e-01,5.00003911e-01,5.00000000e-01
-1.19029127e-05,5.00000000e-01,5.00000000e-01,3.44583554e-05,-1.09376401e-01,4.99998448e-01,5.00000000e-01,5.00001443e-01
5.00000000e-01,-3.90279778e-06,1.81034216e-05,5.00000000e-01,5.00000000e-01,4.39487078e-01,4.99999257e-01,5.00000000e-01
1.80342830e-06,5.00000000e-01,5.00000000e-01,-3.14353466e-06,1.18507260e-05,2.79588176e-01,4.39761646e-01,4.99999822e-01
5.00000000e-01,1.24700432e-06,-1.49236691e-06,5.00000000e-01,5.00000000e-01,5.01928279e-01,3.31666160e-01,4.41768376e-01
4.99993284e-01,5.00000000e-01,5.00000000e-01,6.94024146e-07,-5.67055968e-07,4.72677690e-01,5.01647658e-01,3.73249399e-01
5.00000000e-01,4.99999047e-01,6.45058983e-07,5.00000000e-01,5.00000000e-01,5.00000000e-01,4.34128732e-01,5.01345824e-01
4.99997086e-01,5.00000000e-01,5.00000000e-01,4.99988811e-01,2.56116470e-07,4.99952297e-01,5.00000000e-01,3.87564958e-01
5.00000000e-01,4.99986943e-01,4.99971616e-01,5.00000000e-01,5.00000000e-01,4.99999026e-01,4.99947678e-01,5.00000000e-01
2.03731253e-01,5.00000000e-01,5.00000000e-01,4.99980568e-01,4.99960384e-01,2.90564156e-03,4.99999959e-01,4.99947928e-01
5.00000000e-01,2.02189174e-01,4.99977103e-01,5.00000000e-01,5.00000000e-01,5.00000815e-01,2.34133915e-03,5.00000004e-01
1.37743989e-01,5.00000000e-01,5.00000000e-01,2.00731265e-01,4.99977581e-01,8.81888117e-04,4.99999381e-01,1.84820562e-03
1.99348886e-01,1.37615944e-01,1.99348886e-01,5.00000000e-01,5.00000000e-01,4.99999998e-01,7.02374337e-04,5.00000979e-01
1.48633522e-03,1.98034716e-01,5.00000000e-01,1.37488505e-01,1.98034716e-01,4.86816564e-01,4.99999998e-01,6.85404388e-04
1.37469321e-01,1.45098801e-03,1.37469321e-01,1.97842559e-01,5.00000000e-01,5.00000000e-01,4.87189027e-01,4.99999998e-01
6.69850164e-04,1.37450143e-01,1.97651091e-01,1.41821259e-03,1.37450143e-01,5.00345516e-01,5.00000000e-01,4.87954549e-01
5.00000000e-01,6.45677027e-04,1.36582282e-03,1.37411830e-01,1.97272242e-01,5.00000000e-01,5.00352727e-01,5.00000000e-01
5.00000755e-01,5.00000000e-01,1.37373572e-01,6.27824845e-04,1.32595131e-03,5.00016031e-01,5.00000000e-01,5.00351431e-01
5.00000000e-01,5.00000536e-01,6.13206073e-04,5.00000000e-01,1.37335370e-01,-2.12590405e-10,5.00015658e-01,5.00000000e-01
5.00000011e-01,5.00000000e-01,5.00000000e-01,5.00000182e-01,5.84346896e-04,-3.47822324e-04,-8.51980684e-11,5.00001153e-01
4.93669216e-01,4.99999797e-01,4.99999351e-01,5.00000000e-01,5.00000000e-01,2.49575207e-12,-1.12597927e-04,-2.72865598e-11
4.91436483e-01,4.95659466e-01,5.00000000e-01,4.99999338e-01,5.00000492e-01,-5.13410622e-06,-4.62728760e-12,-3.30386637e-05
5.00114448e-01,4.94212957e-01,5.00000834e-01,4.97056368e-01,5.00000000e-01,-3.33614530e-12,6.26016297e-07,4.33798512e-12
1.32437088e-04,5.00076764e-01,4.98012670e-01,4.96102024e-01,4.99999067e-01,4.31078986e-07,3.33675623e-12,-3.27997146e-06
5.00000000e-01,5.07978472e-05,4.98294497e-01,5.00033281e-01,4.99128030e-01,4.51059502e-14,-8.64107337e-07,-3.50890087e-12
4.99993413e-01,5.00000000e-01,5.00003918e-01,7.65870332e-06,4.99790931e-01,4.99999710e-01,4.51060376e-14,8.29820064e-07
4.99998759e-01,4.99992263e-01,-1.95237582e-06,5.00000000e-01,4.99999024e-01,4.51060206e-14,4.99999557e-01,4.51060319e-14
8.29466553e-05,5.00000991e-01,5.00000000e-01,4.99994393e-01,9.77303636e-07,4.99999902e-01,4.51060516e-14,4.99999457e-01
5.00000623e-01,6.93709401e-05,4.99994464e-01,4.99998801e-01,5.00000000e-01,2.78085338e-05,4.99999497e-01,4.51060253e-14
2.66595594e-05,4.99999157e-01,5.00000958e-01,5.47498052e-05,4.99994589e-01,3.77188148e-05,1.84906945e-05,4.99999898e-01
5.00000000e-01,2.22685136e-05,3.77188196e-05,5.00000608e-01,4.99998818e-01,8.99564797e-06,2.68405347e-05,1.38207391e-05
4.99999566e-01,5.00000000e-01,4.99999166e-01,1.83671927e-05,2.68405379e-05,4.88111472e-05,4.32796066e-06,5.53936373e-04
5.00000000e-01,5.00236390e-01,4.88111837e-05,5.00000000e-01,4.99998163e-01,-6.39249867e-04,7.06386791e-05,5.58760012e-06
5.00033567e-01,5.00000000e-01,5.00000000e-01,5.00376589e-01,7.06387066e-05,1.74997321e-03,-8.50552824e-04,1.08544534e-04
5.00000000e-01,5.00055650e-01,5.00584441e-01,5.00000000e-01,5.00000000e-01,4.10148083e-05,3.25410860e-03,-7.50015843e-04
5.00230310e-01,5.00000000e-01,5.00000000e-01,5.00080633e-01,5.00761569e-01,2.57598104e-04,9.97459229e-05,6.46224400e-03
1.62806683e-11,5.00370262e-01,5.00101643e-01,5.00000000e-01,5.00000000e-01,-6.75700185e-10,3.68175198e-04,1.51996624e-04
2.86412905e-05,1.58110539e-11,5.00000000e-01,5.00509033e-01,5.00119217e-01,2.59234620e-03,-5.37369009e-10,4.63975557e-04
-5.31737202e-09,3.18004939e-05,5.00614880e-01,1.44952395e-11,5.00000000e-01,5.09407332e-14,3.06434779e-03,-4.89381769e-10
-4.21417567e-02,-5.32177842e-09,1.13377050e-11,3.14910549e-05,5.00621551e-01,2.18043318e-04,3.84273180e-14,3.56979453e-03
8.86051920e-13,-4.32233309e-02,3.11138121e-05,-5.30315784e-09,1.04033140e-11,2.06035323e-10,2.28890269e-04,1.14896701e-14
4.77407998e-06,1.09534050e-12,-5.29186028e-09,-4.49142578e-02,2.97716920e-05,5.01415198e-01,1.85462096e-10,2.37002224e-04
1.60601898e-08,4.76808318e-06,-4.58806327e-02,1.26934376e-12,-5.28070916e-09,2.96709077e-11,5.01468490e-01,1.57623348e-10
5.45110473e-01,1.87785256e-08,1.38665907e-12,4.65238119e-06,-4.60143903e-02,7.09758257e-05,2.73199809e-11,5.01511030e-01
4.51080570e-14,5.42913970e-01,4.44633505e-06,2.17562449e-08,1.47263651e-12,1.11865356e-10,6.96968896e-05,2.42807449e-11
5.00034150e-01,4.51078847e-14,2.47663464e-08,5.39473699e-01,4.17087012e-06,-7.58508533e-02,1.03581230e-10,6.86374653e-05
9.05644211e-03,5.00032337e-01,5.36880280e-01,4.51077816e-14,2.66392169e-08,1.48609847e-10,-7.59117234e-02,-2.65073297e-10
1.99190690e-02,8.98148536e-03,4.51074966e-14,5.00031190e-01,5.35998375e-01,8.91586319e-03,1.27819345e-10,-7.59656904e-02
2.45372211e-04,1.98085900e-02,5.00030162e-01,8.91586739e-03,4.51074391e-14,5.75547333e-11,8.78763824e-03,8.73097535e-11
4.38097210e-04,2.44603310e-04,8.78764239e-03,1.95890448e-02,5.00028113e-01,2.40131078e-04,5.71598672e-11,8.54737972e-03
8.54738629e-03,3.98144731e-04,1.91578816e-02,2.40131186e-04,8.54738379e-03,-1.68331710e-11,2.23843640e-04,5.41379963e-11
1.83231490e-02,8.11769602e-03,2.23843730e-04,3.32730919e-04,1.83231513e-02,5.01314357e-01,-1.29649994e-11,2.02433916e-04
2.02433967e-04,1.75211806e-02,2.82383983e-04,7.73865897e-03,2.02433992e-04,-7.40751527e-13,5.01231305e-01,-1.23741242e-11
2.39548298e-04,1.80344632e-04,7.39362663e-03,1.67459106e-02,2.39548290e-04,2.70643814e-05,-2.58384178e-12,5.01149817e-01
1.38288487e-09,2.02176592e-04,1.59950978e-02,1.59235577e-04,7.07194553e-03,-7.80759608e-02,2.01551421e-05,-8.57911805e-14
6.76690860e-03,1.38300323e-09,1.40043526e-04,1.68911449e-04,1.52670857e-02,4.99939919e-01,-7.83949623e-02,1.38410005e-05
-3.90706142e-14,6.47426516e-03,1.39252049e-04,1.38286465e-09,1.23895356e-04,0.00000000e+00,4.99845374e-01,-7.90033685e-02
9.14951484e-05,-2.12394238e-14,1.38230438e-09,5.91560699e-03,8.59100851e-05,5.00000000e-01,0.00000000e+00,4.99715424e-01
-1.72870080e-10,2.24740331e-05,4.87316173e-03,-2.96614326e-15,1.38051425e-09,5.00000000e-01,5.00000000e-01,0.00000000e+00
5.00367941e-01,-1.55509350e-10,3.65656842e-14,-2.18649899e-05,3.90384774e-03,0.00000000e+00,5.00000000e-01,5.00000000e-01
-4.16436929e-11,5.00175224e-01,-5.64446905e-05,-1.38667035e-10,-5.73403444e-14,6.00944770e-09,0.00000000e+00,5.00000000e-01
-5.00173970e-05,-1.18768949e-11,-1.26295433e-10,5.00008325e-01,-7.85750650e-05,5.13000000e+02,6.01087014e-09,0.00000000e+00
-1.05923980e-10,-5.54978314e-05,4.99735358e-01,-3.86004322e-11,-1.05202700e-10,1.62477712e-03,5.14000000e+02,6.01229259e-09
-8.52581773e-02,-9.44260713e-11,-7.24220202e-12,-5.50376830e-05,4.99524236e-01,-2.49509432e-04,-1.05737956e-03,5.15000000e+02
-1.91584089e-09,-8.62554795e-02,-5.14004100e-05,-8.12965959e-11,-3.32460251e-11,-1.42749683e-05,-2.61714525e-04,-3.40858419e-03
-5.81304348e-03,-1.91882252e-09,-5.94058095e-11,-8.70381818e-02,-4.48506753e-05,5.00000000e-01,-1.41170161e-05,-2.55068243e-04
-2.58404491e-11,-7.14771240e-03,-8.74632123e-02,-1.87280924e-09,-2.27062471e-11,1.91241371e-06,5.00000000e-01,-1.38387247e-05
-8.34677877e-05,-2.12958292e-11,-1.55275643e-09,-6.69924606e-03,-8.73743712e-02,3.94519647e-08,2.02428468e-06,5.00000000e-01
4.35613453e-12,-3.43718018e-05,-4.32515910e-03,-4.66171466e-12,-1.03731108e-09,-1.45619206e-06,-3.42726211e-08,2.10101894e-06
4.99677206e-01,3.13876830e-12,2.60136269e-12,6.03904091e-06,-1.54710247e-03,6.67679727e-09,-8.45675699e-07,4.82507975e-08
-1.36260746e-12,4.99910205e-01,3.22966277e-05,2.90174525e-12,3.00318839e-12,4.99999885e-01,5.40625528e-09,-3.56282616e-07
3.34494107e-05,1.12879314e-12,1.18464062e-12,5.00112523e-01,6.90905284e-05,3.28384290e-01,4.99999886e-01,3.11151733e-09
-8.28367894e-02,3.56343959e-05,5.00262754e-01,-1.51779100e-12,8.59307763e-13,3.31034807e-03,3.18591392e-01,4.99999886e-01
5.00188478e-01,-8.22584606e-02,1.09097911e-12,3.34391179e-05,5.00355654e-01,1.22283589e-01,3.72234699e-03,3.10387381e-01
0.00000000e+00,5.00137020e-01,2.85376927e-05,-8.18897947e-02,-1.44249884e-12,4.99998334e-01,1.22267054e-01,3.87741112e-03
5.00000000e-01,0.00000000e+00,-8.16920848e-02,5.00087618e-01,2.23647511e-05,7.83252512e-05,4.99998472e-01,1.22250530e-01
5.00000000e-01,5.00000000e-01,5.00058048e-01,0.00000000e+00,-8.16222551e-02,5.00387356e-01,6.73723566e-05,4.99998740e-01
0.00000000e+00,5.00000000e-01,0.00000000e+00,5.00000000e-01,4.99994709e-01,5.28723239e-06,5.00306817e-01,4.44937518e-05
6.03732757e-09,0.00000000e+00,5.00000000e-01,5.00000000e-01,0.00000000e+00,-4.58777434e-06,-8.39339648e-06,5.00122105e-01
5.30000000e+02,6.04244836e-09,5.00000000e-01,0.00000000e+00,5.00000000e-01,4.99949764e-01,4.30672586e-07,-9.52464059e-06
3.20920523e-03,5.31000000e+02,0.00000000e+00,6.04756915e-09,5.00000000e-01,4.99996772e-01,4.99927839e-01,8.40057178e-07
-2.03023861e-05,2.24063154e-03,6.05268994e-09,5.32000000e+02,0.00000000e+00,4.99979545e-01,4.99998507e-01,4.99921035e-01
-9.67667827e-08,-1.11652083e-05,5.33000000e+02,1.60479194e-03,6.06293152e-09,4.99778571e-01,4.99989992e-01,5.00001689e-01
5.00000000e-01,-3.89801283e-08,9.08523330e-04,5.28598961e-06,5.34000000e+02,1.32498469e-06,4.99872274e-01,4.99995705e-01
2.15015642e-09,5.00000000e-01,1.48384779e-05,-4.05262726e-08,4.33541963e-04,-6.00897682e-05,-7.46191052e-07,4.99931329e-01
-4.00630566e-08,-2.54924725e-09,3.72042937e-11,5.00000000e-01,1.76598718e-05,4.99999729e-01,-4.16730730e-05,7.18983903e-07
-2.93352774e-08,3.90969400e-08,5.00000000e-01,2.39919019e-09,-2.30382786e-08,-8.05941962e-02,4.99999867e-01,-2.54114656e-05
-6.31814431e-10,2.90802174e-08,-2.45457151e-09,-4.01003714e-08,5.00000000e-01,5.00000000e-01,-7.93364091e-02,4.99999426e-01
4.99999885e-01,-5.80895036e-10,3.92013545e-08,-2.92132464e-08,2.42854516e-09,6.59423569e-08,5.00000000e-01,-7.81301401e-02
1.65230388e-01,4.99999885e-01,2.91299688e-08,-5.78680223e-10,-4.01524546e-08,5.00000000e-01,7.76516929e-08,5.00000000e-01
2.06396001e-05,1.55855845e-01,-5.31446628e-10,4.99999885e-01,-2.91859381e-08,4.99991048e-01,5.00000000e-01,8.15767158e-08
1.14404506e-01,1.58699689e-05,4.99999885e-01,1.49032420e-01,-5.03695321e-10,5.00000000e-01,4.99993046e-01,5.00000000e-01
5.00000122e-01,1.12030387e-01,1.40848207e-01,1.22588402e-05,4.99999885e-01,-1.36009131e-07,5.00000000e-01,5.02533207e-01
-1.40299086e-05,5.00003369e-01,3.34043030e-03,1.12029132e-01,1.42152402e-01,5.00000000e-01,-2.63225895e-07,5.00000000e-01
5.00120774e-01,4.07883853e-06,1.12028184e-01,5.00001036e-01,5.44512685e-03,8.35659065e-04,5.00000000e-01,-3.75338692e-07
8.83286949e-06,5.00176910e-01,5.00004153e-01,8.25446642e-06,1.12027236e-01,5.00000000e-01,1.18029137e-03,5.00000000e-01
1.77291893e-05,1.70408195e-05,2.75248442e-05,5.00297374e-01,5.00009290e-01,5.00033780e-01,5.00000000e-01,1.42364336e-03
5.01296287e-01,2.39180320e-05,5.00423143e-01,2.56146577e-05,5.54406593e-05,5.00000009e-01,5.00046073e-01,5.00000000e-01
5.00161785e-01,5.01516030e-01,4.17554715e-05,3.28350351e-05,5.00671563e-01,5.41900586e-01,5.00000008e-01,5.00052214e-01
5.00619299e-01,5.00168119e-01,3.76382281e-05,5.01610716e-01,5.55012812e-05,5.00000000e-01,5.67252922e-01,5.00000006e-01
5.35620668e-01,5.00737837e-01,5.01706097e-01,5.00152946e-01,3.94929270e-05,1.12000712e-01,5.00000000e-01,6.01001360e-01
6.08896164e-06,5.45083605e-01,5.00132447e-01,5.00789906e-01,5.01818878e-01,6.38069222e-01,1.11993140e-01,5.00000000e-01
1.94845435e-03,6.10778904e-06,5.00798392e-01,5.46159976e-01,5.00112964e-01,2.80949168e-02,6.68164028e-01,1.11987085e-01
5.00042529e-01,1.37480281e-03,5.37048959e-01,5.64257053e-06,5.00764987e-01,1.11986328e-01,2.78106998e-02,6.68147169e-01
-5.83171557e-02,5.00038504e-01,5.37709510e-06,1.00646182e-03,5.33698221e-01,5.93789496e-04,1.11985647e-01,2.75021818e-02
5.00000000e-01,-5.84705936e-02,7.14863794e-04,5.00034671e-01,5.03072201e-06,4.99999998e-01,5.57285189e-04,1.11984966e-01
9.87525722e-06,5.00000000e-01,5.00030772e-01,-5.86334564e-02,4.41568308e-04,1.50098367e-01,4.99999998e-01,4.87684142e-04
5.00000000e-01,1.59358026e-06,-5.89987933e-02,5.00000000e-01,5.00022762e-01,5.00000000e-01,1.44691370e-01,4.99999998e-01
5.10426478e-01,5.00000000e-01,5.00000000e-01,-1.81131470e-05,-5.97809125e-02,4.99984689e-01,5.00000000e-01,1.34263058e-01
5.00000000e-01,4.87677970e-01,-4.14587761e-05,5.00000000e-01,5.00000000e-01,4.99712012e-01,4.99989145e-01,5.00000000e-01
-1.06230810e-05,5.00000000e-01,5.00000000e-01,4.65038377e-01,-5.10224317e-05,5.00660422e-01,4.99696155e-01,4.99994398e-01
5.00000000e-01,-1.23064772e-05,4.19893595e-01,5.00000000e-01,5.00000000e-01,4.99912277e-01,5.00301598e-01,4.99678725e-01
-3.61704317e-03,5.00000000e-01,5.00000000e-01,-8.56265294e-06,3.74869240e-01,-6.15531232e-05,4.99954358e-01,4.99833798e-01
5.00000000e-01,-3.75985881e-03,4.28590138e-07,5.00000000e-01,5.00000000e-01,5.00000000e-01,-5.64203896e-05,4.99962946e-01
